date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2024-01-01 00:00:00,24.8,20.8,28.3,0,,,5.8,,1017.3,
2024-01-02 00:00:00,25.3,20.9,28.9,0,,,8.2,,1015.9,
2024-01-03 00:00:00,23.8,19.1,30,0.3,,,9.9,,1016.3,
2024-01-04 00:00:00,24.3,20.3,30,0.1,,,10,,1016.6,
2024-01-05 00:00:00,25.7,20.4,30.7,0,,,7.3,,1016.5,
2024-01-06 00:00:00,26.1,19.9,30.5,0,,,6.9,,1015.2,
2024-01-07 00:00:00,24.8,19.9,31,0,,,8.7,,1013.7,
2024-01-08 00:00:00,26.8,20.1,31,0,,,9.7,,1013.8,
2024-01-09 00:00:00,26.5,20.2,31.3,3,,,9.6,,1014,
2024-01-10 00:00:00,24.6,20.9,29,0.2,,,7.4,,1015.7,
2024-01-11 00:00:00,24.8,19.8,29.4,1,,,7.2,,1016.6,
2024-01-12 00:00:00,24.8,19.7,30,0,,,9.3,,1015.7,
2024-01-13 00:00:00,23.6,19.9,30.3,3,,,8.5,,1017,
2024-01-14 00:00:00,24.2,19.6,29.6,0,,,6.6,,1016.6,
2024-01-15 00:00:00,24.6,20.1,30.6,0.6,,,7.4,,1015.3,
2024-01-16 00:00:00,25.2,19.8,31,0,,,10.8,,1013.9,
2024-01-17 00:00:00,25.7,20.1,32,0,,,10.7,,1014.6,
2024-01-18 00:00:00,27.6,21,31.6,0,,,8.1,,1014.6,
2024-01-19 00:00:00,27.6,21,31.5,0,,,8.6,,1014.4,
2024-01-20 00:00:00,26.7,21,31.4,0,,,9.9,,1015.1,
2024-01-21 00:00:00,25.8,21.1,32,2,,,9.9,,1016,
2024-01-22 00:00:00,26.2,21,32.5,0.8,,,9.1,,1015.8,
2024-01-23 00:00:00,26.3,20.7,32.6,0,,,9.7,,1014.8,
2024-01-24 00:00:00,28.2,21.1,33.2,0,,,11.7,,1014.7,
2024-01-25 00:00:00,26,20.8,32,0,,,11.3,,1014.4,
2024-01-26 00:00:00,28.5,21.8,33.4,0,,,9.7,,1014.9,
2024-01-27 00:00:00,28.3,21.9,33.1,0,,,9.8,,1016,
2024-01-28 00:00:00,27.7,21.4,32.8,0,,,10.4,,1015.7,
2024-01-29 00:00:00,26.5,21.2,32.9,0.1,,,9.7,,1015.5,
2024-01-30 00:00:00,27.6,20.9,33,0,,,9.4,,1015.8,
2024-01-31 00:00:00,25.9,21,31.7,0.2,,,7.6,,1015.8,
2024-02-01 00:00:00,26.9,21,32.3,0,,,8.3,,1015.9,
2024-02-02 00:00:00,24.2,21.1,30.2,0,,,8,,1016.6,
2024-02-03 00:00:00,23.6,19.4,28.8,18.6,,,8.3,,1013.7,
2024-02-04 00:00:00,24.1,19.3,29.1,0.8,,,6.7,,1012.6,
2024-02-05 00:00:00,23.2,19.6,27.8,8.9,,,9.1,,1013.4,
2024-02-06 00:00:00,24,20.1,30,2.3,,,10.7,,1016,
2024-02-07 00:00:00,25.8,20.1,29.9,0,,,7.9,,1014,
2024-02-08 00:00:00,21.9,19.8,26,0.4,,,9.9,,1017.6,
2024-02-09 00:00:00,23.5,19.5,29,0,,,6.4,,1016.5,
2024-02-10 00:00:00,24.5,20.1,29.8,0.7,,,6.6,,1015.2,
2024-02-11 00:00:00,25.5,20.6,32,0.2,,,9.5,,1014,
2024-02-12 00:00:00,25.6,20.7,33,0,,,9.6,,1014.9,
2024-02-13 00:00:00,27.4,20.3,32.8,0,,,7.5,,1015.3,
2024-02-14 00:00:00,25.5,20.2,32,0.1,,,7.8,,1015.7,
2024-02-15 00:00:00,26.9,20.9,33,0,,,10.9,,1015,
2024-02-16 00:00:00,27,22.4,34,1.4,,,10.8,,1014.1,
2024-02-17 00:00:00,27.1,21.6,34,0,,,10.3,,1014.2,
2024-02-18 00:00:00,27.2,21.3,34,0,,,10.1,,1014.8,
2024-02-19 00:00:00,28.3,21.9,34.1,0,,,12.9,,1015.8,
2024-02-20 00:00:00,28.4,22.1,32.4,0,,,12.1,,1015.8,
2024-02-21 00:00:00,26.7,21.6,32.7,0,,,14.6,,1015.5,
2024-02-22 00:00:00,24.8,19.9,30.8,0,,,14,,1015.4,
2024-02-23 00:00:00,24.5,20.4,30.2,0.2,,,10.4,,1015.5,
2024-02-24 00:00:00,26.3,19,30.7,0,,,10.1,,1016,
2024-02-25 00:00:00,24.9,20.4,31,0.1,,,11.2,,1017.7,
2024-02-26 00:00:00,25.1,8,32,2.8,,,8.3,,1016.8,
2024-02-27 00:00:00,27.1,19.7,32.2,0,,,9.1,,1016,
2024-02-28 00:00:00,26.8,20.2,31.3,13,,,6.2,,1014.9,
2024-02-29 00:00:00,26.3,20.9,31.6,3,,,8.8,,1015,
2024-03-01 00:00:00,25.3,20.6,30.5,0,,,8.7,,1015.9,
2024-03-02 00:00:00,25.5,19.3,32.2,0.4,,,7.7,,1016.4,
2024-03-03 00:00:00,26.3,21.4,32.7,0,,,6.6,,1016.5,
2024-03-04 00:00:00,25.9,20.3,30.4,2,,,8.7,,1016,
2024-03-05 00:00:00,25,19.8,31.1,0.7,,,5.7,,1014.9,
2024-03-06 00:00:00,25.8,20.5,33,0,,,9.2,,1013.3,
2024-03-07 00:00:00,27.1,21.3,32.6,0,,,7.7,,1014,
2024-03-08 00:00:00,27.9,20.8,33.2,0,,,11,,1013.5,
2024-03-09 00:00:00,27.2,21.1,32.8,0,,,6.8,,1012.8,
2024-03-10 00:00:00,27.1,21,34.3,0,,,10.7,,1013.9,
2024-03-11 00:00:00,28.6,22.1,34.7,0,,,8.5,,1011.4,
2024-03-12 00:00:00,29.2,22.3,33.5,0,,,8.7,,1014.3,
2024-03-13 00:00:00,28,22.4,35,2,,,10.3,,1013.7,
2024-03-14 00:00:00,26.3,21,33,1.9,,,8.1,,1013.9,
2024-03-15 00:00:00,28.4,20.9,33.4,0.5,,,11.2,,1011.1,
2024-03-16 00:00:00,28,22.1,34.6,0.7,,,8.5,,1013.3,
2024-03-17 00:00:00,29.7,22,35.4,0,,,9.9,,1013,
2024-03-18 00:00:00,28,22,35.2,0.8,,,9.4,,1013.2,
2024-03-19 00:00:00,28.2,21.1,35.9,19.1,,,13.6,,1014.6,
2024-03-20 00:00:00,27.7,21.7,32.8,0,,,9.9,,1014.4,
2024-03-21 00:00:00,27.2,22.2,32.9,0,,,9.2,,1015.3,
2024-03-22 00:00:00,26.3,21,33,0,,,9.2,,1015.2,
2024-03-23 00:00:00,25.5,21.7,31,2.1,,,9.6,,1014.5,
2024-03-24 00:00:00,26.5,22,32,3.5,,,10.3,,1013.7,
2024-03-25 00:00:00,25.8,20.6,31.2,6.9,,,11.2,,1014.2,
2024-03-26 00:00:00,26.7,20.2,31.9,4.7,,,10.9,,1015.2,
2024-03-27 00:00:00,24.3,21,29,2.9,,,7,,1016.7,
2024-03-28 00:00:00,25.2,19.7,32,3,,,9.4,,1016.9,
2024-03-29 00:00:00,24.3,20.3,31,0.7,,,9.1,,1016.9,
2024-03-30 00:00:00,23.5,20,27,0.1,,,7.6,,1016.8,
2024-03-31 00:00:00,22.7,20,28,1.7,,,6.5,,1017.2,
2024-04-01 00:00:00,23.7,20,29,1.9,,,8.9,,1016.7,
2024-04-02 00:00:00,24.7,20,29.7,7.1,,,6.1,,1016.9,
2024-04-03 00:00:00,22.7,19.7,28,2.3,,,5.8,,1016.1,
2024-04-04 00:00:00,23.1,19.6,27.8,17,,,6.4,,1016.1,
2024-04-05 00:00:00,24.5,19,30.2,1.9,,,7.4,,1016.8,
2024-04-06 00:00:00,23.8,19.8,30.9,10.9,,,6.7,,1016.6,
2024-04-07 00:00:00,25.5,20,32,0,,,9.2,,1014.1,
2024-04-08 00:00:00,27.9,22.3,31.6,0,,,8.3,,1013.5,
2024-04-09 00:00:00,26,21.1,31.6,0,,,8,,1014.4,
2024-04-10 00:00:00,28,19.2,32.3,0,,,8.1,,1013.6,
2024-04-11 00:00:00,27.1,21.8,32.4,0,,,8.7,,1015.3,
2024-04-12 00:00:00,26.2,21.4,31.3,0,,,7.8,,1015.5,
2024-04-13 00:00:00,26.5,22.1,31.7,0,,,8.8,,1014,
2024-04-14 00:00:00,25.5,22,30,0,,,7.5,,1013.3,
2024-04-15 00:00:00,25.7,21.7,30,0.3,,,7.5,,1013.7,
2024-04-16 00:00:00,26,21,31.3,0.7,,,7.2,,1014,
2024-04-17 00:00:00,25.3,19.4,32.4,0,,,7.7,,1014.6,
2024-04-18 00:00:00,26.2,19.6,29.3,0,,,6.9,,1014.8,
2024-04-19 00:00:00,24.7,19.2,29.9,23.9,,,6,,1017,
2024-04-20 00:00:00,25.4,19.8,28.5,4.1,,,5.9,,1015.6,
2024-04-21 00:00:00,22.7,20.2,26.9,9.5,,,7.3,,1016.5,
2024-04-22 00:00:00,21.4,19.9,23.7,6.4,,,5.1,,1017.2,
2024-04-23 00:00:00,23.4,19.6,29.2,0.7,,,5.2,,1016.4,
2024-04-24 00:00:00,25.4,19,29.3,48,,,9.8,,1015.9,
2024-04-25 00:00:00,23.5,19.6,28,15.4,,,9.2,,1015.4,
2024-04-26 00:00:00,23.5,19.7,32.2,3.9,,,6.2,,1015.1,
2024-04-27 00:00:00,24.1,19.7,27.9,55.9,,,6.3,,1015.3,
2024-04-28 00:00:00,23.2,19.1,28.2,32,,,8.7,,1015.7,
2024-04-29 00:00:00,22.6,19.7,26,0.4,,,6.7,,1016.3,
2024-04-30 00:00:00,24.2,19.7,29,0,,,6.3,,1014.8,
2024-05-01 00:00:00,22.9,19.9,27.2,0.4,,,6,,1014.1,
2024-05-02 00:00:00,23.7,20,29,1,,,9.9,,1013.2,
2024-05-03 00:00:00,23.8,20,29.1,3,,,8.5,,1013.9,
2024-05-04 00:00:00,22.9,21.2,27.3,9.9,,,6.7,,1015.3,
2024-05-05 00:00:00,23.1,19.9,27.5,14.8,,,7,,1016,
2024-05-06 00:00:00,23.9,20,30,0.8,,,9.9,,1014.7,
2024-05-07 00:00:00,25.4,20.8,30.1,8.3,,,7.5,,1013.3,
2024-05-08 00:00:00,24.7,20.3,30.7,32,,,8.4,,1015,
2024-05-09 00:00:00,21.6,19.5,27.4,118.1,,,5.2,,1017,
2024-05-10 00:00:00,23.7,19.2,29,1.7,,,8,,1016,
2024-05-11 00:00:00,24.6,20.9,29.8,2.4,,,7.4,,1015.5,
2024-05-12 00:00:00,24,20.3,30.6,43.9,,,7.4,,1016.4,
2024-05-13 00:00:00,24.6,19.8,29,3.5,,,9.6,,1014.4,
2024-05-14 00:00:00,24.9,19.7,29.2,15,,,9.6,,1015.1,
2024-05-15 00:00:00,23.8,20.1,28,3,,,6,,1016.3,
2024-05-16 00:00:00,23,19.6,29.1,0,,,5.6,,1016.8,
2024-05-17 00:00:00,24.5,20,29.3,0.2,,,8.5,,1016.5,
2024-05-18 00:00:00,26,19.8,29.8,0,,,9.1,,1017.2,
2024-05-19 00:00:00,25.5,20.3,32,0,,,10.9,,1015.2,
2024-05-20 00:00:00,27.1,21.9,32.3,0,,,9,,1014.2,
2024-05-21 00:00:00,26.2,21.5,30.3,0,,,7.5,,1015.5,
2024-05-22 00:00:00,24.9,20.6,30,3,,,9.9,,1016.4,
2024-05-23 00:00:00,26.2,20.7,30.1,0,,,9.6,,1017.3,
2024-05-24 00:00:00,26.2,20.4,30.4,0,,,6.9,,1016.5,
2024-05-25 00:00:00,23.7,21.2,29.5,0,,,5.6,,1017.1,
2024-05-26 00:00:00,23.9,19,30,0.4,,,8.8,,1016.7,
2024-05-27 00:00:00,25.7,19.9,30.7,1,,,8.8,,1015.6,
2024-05-28 00:00:00,25,20.4,30,1.1,,,7.6,,1016.7,
2024-05-29 00:00:00,24.1,20.3,30.2,8.9,,,6.5,,1016.1,
2024-05-30 00:00:00,24,19.2,28.7,10.3,,,10.4,,1016.3,
2024-05-31 00:00:00,26.5,20.7,30.1,0.5,,,8.6,,1016.9,
2024-06-01 00:00:00,26.1,19.7,32,0,,,10,,1014.7,
2024-06-02 00:00:00,26.2,21.7,31,0,,,9.2,,1014.6,
2024-06-03 00:00:00,26.9,20.7,31.8,0,,,8,,1015.4,
2024-06-04 00:00:00,25,20.2,31.3,3,,,10.4,,1017.1,
2024-06-05 00:00:00,23.8,20.8,29,2.4,,,7.2,,1016.7,
2024-06-06 00:00:00,24.3,20.2,29,2,,,9.4,,1016.4,
2024-06-07 00:00:00,24.7,20.3,30,2.3,,,7.7,,1017,
2024-06-08 00:00:00,24.9,20.3,30.5,10.9,,,9.3,,1018.4,
2024-06-09 00:00:00,24.4,20.7,30,0.3,,,9.3,,1016.7,
2024-06-10 00:00:00,25.1,19.8,30.2,35.1,,,7.7,,1016.1,
2024-06-11 00:00:00,25.5,19.8,29.4,11.9,,,6.5,,1016.8,
2024-06-12 00:00:00,25.8,19.8,28.5,0,,,8.3,,1016.6,
2024-06-13 00:00:00,25.1,20.2,31,3.8,,,9.6,,1016.5,
2024-06-14 00:00:00,23.2,20.2,28,7.9,,,8.4,,1016.5,
2024-06-15 00:00:00,23.6,19.5,28.4,0,,,4.7,,1017.4,
2024-06-16 00:00:00,23,19.4,26.8,71.9,,,6.3,,1017.7,
2024-06-17 00:00:00,23.7,18.9,30,0,,,9,,1015.7,
2024-06-18 00:00:00,26.1,19.1,30.3,0,,,9.7,,1014.4,
2024-06-19 00:00:00,23.6,19.3,29.9,14,,,5.8,,1014.8,
2024-06-20 00:00:00,24.6,19.4,27.2,23.1,,,6.9,,1015.9,
2024-06-21 00:00:00,22.9,19.5,28,3.7,,,9.8,,1016.8,
2024-06-22 00:00:00,23.9,19.3,29,0,,,8.7,,1016.3,
2024-06-23 00:00:00,23.7,19.1,29.7,0,,,6.2,,1017,
2024-06-24 00:00:00,23.4,20,28,1,,,6.2,,1014.9,
2024-06-25 00:00:00,24.5,19.4,30,0.3,,,9.5,,1015.7,
2024-06-26 00:00:00,25.5,19.2,30.6,0.3,,,10.2,,1017.5,
2024-06-27 00:00:00,25.5,20.1,30.3,0,,,8.4,,1016.9,
2024-06-28 00:00:00,21.3,18.6,25.1,4.7,,,8.9,,1018.6,
